sale_id,customer_id,product_id,quantity,timestamp
2637,418044,290779,4,2024-02-05 18:48:28
2638,312505,408064,5,2024-06-30 11:18:49
2639,243551,869387,1,2023-09-15 01:04:56
2640,248901,700718,1,2024-05-04 20:45:06
2641,128878,742494,3,2024-04-18 16:06:05
2642,791350,961225,2,2024-04-19 06:46:43
2643,289922,585355,2,2023-08-24 17:50:39
2644,667579,680202,5,2023-12-10 12:25:22
2645,44718,912101,3,2024-04-10 14:01:12
2646,170402,665293,3,2024-02-17 05:45:29
2647,844805,643282,2,2023-12-02 03:48:17
2648,595758,272313,3,2024-02-19 19:51:59
2649,469741,250018,1,2023-08-23 08:03:09
2650,401200,472687,4,2023-09-13 08:57:57
2651,690193,859127,5,2023-10-26 12:05:52
2652,117244,424968,1,2023-12-15 12:54:22
2653,961253,599804,4,2024-05-01 12:10:15
2654,816048,949171,1,2023-09-13 19:58:00
2655,966892,117523,5,2023-07-24 11:17:45
2656,742084,237975,1,2024-07-18 14:11:56
2657,858796,44651,3,2023-10-25 23:43:59
2658,523271,24118,5,2024-02-03 07:10:53
2659,388919,218113,4,2024-07-18 03:53:24
2660,34682,859288,3,2023-10-31 04:48:11
2661,757846,197405,2,2023-08-01 10:50:38
2662,310419,921797,5,2024-01-03 01:00:49
2663,488194,83332,2,2024-01-08 08:00:06
2664,362558,9977,5,2023-11-03 14:13:52
2665,452175,374682,1,2024-01-17 16:08:06
2666,903918,339083,5,2024-03-29 22:02:50
2667,229239,782439,1,2023-12-02 05:53:37
2668,741551,542838,3,2023-09-28 15:59:17
2669,413367,314757,1,2024-03-30 07:30:53
2670,830612,704898,5,2024-07-02 08:57:49
2671,604585,54791,3,2024-05-24 11:26:20
2672,392939,265859,5,2023-09-18 11:02:17
2673,60096,280923,3,2024-07-18 20:53:17
2674,380214,459087,2,2023-08-27 03:10:11
2675,239359,55666,3,2024-05-09 23:23:08
2676,285896,80268,1,2024-03-27 06:39:13
2677,185703,145854,4,2023-08-07 08:35:46
2678,473145,367425,2,2024-03-29 06:15:04
2679,433294,114353,4,2024-07-11 05:06:26
2680,618842,886932,2,2023-08-29 05:24:30
2681,168548,604487,1,2024-04-26 19:44:47
2682,360029,129894,1,2024-05-11 09:47:03
2683,693935,171439,2,2024-04-10 02:48:58
2684,273368,167628,1,2024-05-25 17:15:19
2685,409621,214654,1,2023-08-04 03:57:39
2686,142520,92228,3,2023-10-07 15:24:08
2687,674231,476492,1,2024-06-29 23:49:25
2688,142075,621117,4,2023-10-28 03:09:14
2689,638682,2876,5,2024-06-18 15:50:36
2690,635501,207494,1,2023-12-30 16:43:21
2691,774997,446251,1,2024-06-29 11:19:48
2692,887635,188060,5,2024-01-18 04:10:16
2693,530820,345138,2,2023-09-13 03:19:10
2694,752366,257655,1,2024-07-02 07:12:41
2695,814895,852494,1,2024-05-04 16:21:51
2696,894968,23944,1,2023-11-21 10:45:17
2697,543894,697269,5,2024-04-13 04:40:48
2698,562145,300592,5,2023-09-21 14:38:12
2699,245763,925487,1,2024-05-01 04:04:18
2700,122209,442370,5,2024-04-05 18:37:45
2701,143586,813789,5,2024-05-18 04:30:04
2702,445479,844968,3,2024-05-11 18:57:17
2703,282175,132331,5,2024-07-18 10:10:00
2704,881471,941311,3,2023-07-31 02:12:17
2705,342269,78216,4,2024-06-18 14:40:55
2706,216040,911358,1,2023-11-08 22:21:50
2707,41739,189859,4,2024-02-05 17:50:53
2708,609848,594631,5,2024-03-09 21:54:04
2709,412025,972114,1,2023-11-14 21:27:03
2710,220437,277813,5,2024-02-06 07:33:55
2711,701578,759782,5,2023-10-24 18:13:59
2712,710068,535323,4,2024-06-30 06:35:22
2713,850187,348287,1,2023-12-30 03:47:54
2714,33868,982644,4,2024-02-24 07:48:43
2715,928546,197379,1,2023-12-29 00:26:19
2716,844465,886121,1,2024-02-20 13:26:06
2717,48652,393410,5,2023-12-09 23:46:56
2718,876673,63499,1,2024-07-06 07:20:58
2719,866693,759932,4,2024-06-24 05:10:11
2720,840217,743142,1,2024-07-18 21:09:46
2721,586216,513993,3,2024-01-30 11:09:58
2722,391013,824340,1,2024-02-29 10:48:57
2723,942741,779856,1,2023-12-25 04:19:53
2724,603071,55128,5,2024-06-28 22:19:06
2725,447122,777584,1,2023-09-01 21:43:10
2726,520299,507979,2,2024-07-09 09:15:04
2727,888308,573557,3,2024-04-12 11:16:41
2728,569638,947270,3,2024-03-23 08:37:01
2729,685114,521283,3,2024-03-02 03:37:46
2730,585975,205951,1,2024-02-27 22:23:13
2731,79304,44920,2,2023-11-12 15:07:12
2732,125780,692528,1,2023-07-23 07:57:59
2733,410759,708584,4,2024-03-13 08:33:29
2734,596375,625626,4,2023-11-17 09:18:22
2735,285671,89615,2,2024-03-21 17:31:21
2736,482305,147081,1,2023-09-09 18:27:56
2737,665013,443155,5,2023-11-11 16:35:01
2738,551721,388943,2,2024-05-01 10:31:37
2739,984659,512665,1,2024-01-10 17:35:10
2740,157206,1008,5,2023-12-25 08:21:21
2741,917252,172638,2,2024-06-23 13:24:17
2742,521664,459080,4,2023-09-28 11:54:36
2743,251407,665420,4,2023-08-17 12:02:00
2744,362386,510517,5,2024-06-15 17:20:36
2745,493738,442138,5,2023-08-30 01:36:33
2746,26034,130953,1,2024-03-27 05:51:46
2747,948597,521846,3,2023-11-23 12:30:07
2748,239619,677917,3,2024-06-03 20:05:17
2749,496270,857562,3,2024-01-01 21:02:45
2750,580369,57617,2,2023-08-28 20:39:03
2751,263882,802753,2,2023-09-27 16:20:10
2752,19699,401708,3,2024-04-11 17:59:23
2753,597940,523723,5,2024-04-11 13:10:16
2754,863344,229305,3,2023-12-08 01:20:28
2755,936103,42960,5,2023-07-26 07:10:16
2756,184665,584687,5,2024-01-09 20:00:03
2757,217518,960826,4,2023-08-04 14:34:47
2758,231117,166362,1,2023-11-20 22:31:26
2759,934087,25426,2,2024-01-25 23:47:10
2760,938845,193854,4,2023-12-27 07:46:01
2761,259024,591369,3,2024-05-31 09:41:12
2762,95607,713543,3,2023-11-28 11:48:22
2763,977276,285970,3,2023-09-15 00:09:21
2764,991274,439065,3,2023-12-20 06:11:10
2765,378634,572416,3,2023-08-30 05:20:12
2766,638878,399156,2,2023-09-12 16:28:46
2767,955670,374797,2,2024-06-12 22:18:19
2768,70693,877354,3,2023-10-15 06:23:02
2769,488216,947831,2,2024-02-28 18:40:22
2770,686556,733121,4,2023-09-05 00:54:19
2771,595030,59243,3,2023-10-06 15:38:11
2772,312388,858945,3,2024-05-28 23:19:35
2773,905232,674789,3,2024-05-20 10:57:19
2774,494953,932029,2,2024-02-18 20:47:41
2775,319422,893995,2,2023-11-24 13:32:46
2776,82504,638236,4,2024-07-06 13:32:50
2777,325586,837186,3,2023-11-17 21:46:03
2778,612162,442235,2,2024-06-01 16:27:34
2779,200404,159026,2,2024-07-16 18:24:34
2780,552416,114475,2,2024-03-04 19:15:08
2781,772425,942263,5,2024-03-14 19:58:12
2782,331504,138100,3,2024-06-07 08:46:54
2783,696755,727225,4,2024-02-23 03:18:33
2784,192759,705997,5,2024-07-07 10:46:10
2785,948596,60837,2,2024-04-21 15:40:29
2786,597079,673545,1,2023-10-28 23:58:20
2787,53550,336109,4,2023-09-08 21:37:42
2788,609495,440800,5,2024-05-26 09:59:23
2789,384908,631202,1,2023-09-08 13:15:28
2790,551230,90121,4,2024-05-21 06:09:10
2791,576671,342215,5,2024-05-12 05:14:36
2792,119053,53910,2,2024-06-26 20:31:05
2793,132055,736785,2,2023-11-18 22:34:52
2794,581055,659932,5,2024-06-17 15:42:22
2795,764484,917536,2,2023-11-03 21:20:48
2796,364864,470065,3,2023-09-24 00:52:07
2797,502431,997661,5,2023-11-27 16:22:31
2798,285824,996783,5,2024-04-28 12:01:21
2799,411820,317602,5,2024-06-05 21:46:17
2800,757261,898970,2,2024-05-25 09:40:23
2801,141842,769681,5,2023-10-28 20:44:03
2802,149729,70953,1,2024-02-13 10:31:34
2803,267951,686135,5,2024-02-29 17:23:22
2804,719465,190884,2,2024-07-04 22:05:22
2805,475606,410952,5,2024-05-06 06:24:00
2806,360411,435561,1,2023-09-29 13:54:52
2807,487922,287745,3,2023-12-31 18:02:38
2808,691341,467446,5,2023-09-09 03:52:20
2809,980613,550915,2,2024-03-30 00:17:38
2810,357675,213512,5,2024-07-09 10:32:13
2811,153798,300855,2,2023-09-27 15:34:35
2812,978473,416821,1,2024-07-06 03:29:21
2813,959011,681641,4,2023-07-29 18:22:59
2814,356457,686530,3,2023-12-06 17:40:25
2815,694540,140233,5,2024-03-21 23:03:34
2816,18936,507616,4,2024-07-18 07:30:24
2817,138310,937163,5,2023-10-05 18:16:55
2818,446160,464227,5,2024-07-05 09:12:35
2819,462179,875609,3,2023-10-17 01:46:13
2820,968612,871782,1,2024-06-03 10:54:12
2821,564277,745106,4,2024-07-07 23:30:39
2822,378673,904448,2,2024-03-26 17:35:27
2823,901664,465830,4,2023-10-04 19:04:01
2824,829899,685730,4,2024-01-26 14:25:29
2825,988944,251202,2,2023-10-14 14:10:42
2826,271624,274373,3,2023-08-10 21:06:31
2827,641415,642484,4,2024-01-04 08:06:36
2828,317758,900879,1,2024-04-30 14:10:57
2829,467622,9534,1,2024-03-09 08:00:06
2830,783475,745204,1,2023-11-24 18:15:06
2831,465572,272960,2,2023-09-04 01:56:51
2832,309288,440736,1,2023-09-04 15:46:44
2833,534778,456295,1,2024-06-29 05:44:43
2834,215393,966943,2,2024-05-11 23:16:59
2835,749336,159360,2,2024-06-15 16:17:20
2836,54719,201618,3,2023-09-03 06:56:40
2837,233616,585530,5,2024-06-30 21:44:00
2838,812314,715862,5,2023-11-08 06:32:06
2839,697974,659809,1,2024-05-04 14:17:40
2840,533188,822052,5,2023-09-06 21:26:07
2841,438524,22136,4,2024-04-11 20:04:54
2842,9099,334698,5,2024-05-29 07:21:27
2843,315420,656182,3,2024-06-04 00:34:00
2844,35027,814142,1,2023-09-23 03:41:08
2845,104342,274600,4,2023-09-09 17:49:40
2846,740180,204665,5,2024-03-17 13:00:55
2847,429488,393220,3,2023-09-03 04:16:01
2848,960995,822038,1,2023-11-30 18:25:06
2849,459483,269255,4,2024-03-19 13:32:53
2850,803320,719340,1,2024-02-20 05:09:33
2851,809368,976122,3,2024-06-10 06:04:16
2852,553588,749131,3,2024-06-21 02:51:32
2853,432619,177133,4,2024-02-09 19:50:58
2854,600822,134877,1,2024-03-18 18:08:02
2855,770801,833044,4,2024-02-15 08:10:30
2856,467460,821794,2,2023-08-30 01:38:42
2857,455403,334681,4,2023-07-24 19:45:32
2858,755543,156966,2,2024-04-20 02:01:10
2859,784891,23766,3,2023-10-09 14:25:08
2860,595206,740801,5,2024-01-30 03:11:54
2861,204300,156319,5,2024-06-18 07:46:34
2862,279819,788094,5,2024-04-22 15:45:56
2863,853965,551475,2,2023-09-16 19:22:04
2864,13767,443666,3,2024-05-15 21:00:13
2865,4967,214589,2,2024-05-15 13:17:53
2866,931180,617949,2,2024-04-23 09:38:23
2867,695771,21263,1,2023-12-12 04:32:49
2868,257536,500662,5,2024-06-29 12:10:33
2869,801428,770234,2,2024-05-12 14:10:45
2870,33653,742443,2,2023-08-21 16:44:03
2871,612144,981224,5,2024-06-21 08:28:26
2872,546448,89932,1,2024-01-15 15:45:41
2873,984387,556335,3,2023-10-09 20:46:28
2874,640114,961951,1,2023-11-11 21:38:19
2875,769738,426098,5,2023-11-12 14:42:40
2876,776543,269495,2,2024-04-13 19:04:29
2877,493770,947182,2,2024-06-06 01:11:30
2878,56018,516318,3,2024-03-30 02:21:45
2879,753334,590079,3,2024-03-19 20:33:23
2880,319049,115598,2,2024-03-08 18:35:57
2881,459134,846993,2,2024-05-08 16:37:11
2882,112634,523749,5,2024-03-24 21:11:10
2883,139422,198160,5,2024-01-03 14:56:16
2884,526889,45105,2,2023-09-03 16:37:29
2885,30473,865405,3,2024-04-23 14:28:43
2886,67713,259418,3,2023-11-26 01:48:39
2887,693057,92175,1,2024-05-11 20:54:26
2888,841490,75803,4,2024-07-17 21:25:44
2889,468462,259824,4,2023-09-12 10:43:46
2890,336482,299895,4,2024-03-01 20:56:57
2891,550129,893224,3,2023-12-26 10:28:44
2892,636493,643343,1,2024-07-19 04:49:38
2893,127509,676269,2,2024-07-16 16:45:14
2894,12297,651061,3,2024-03-22 07:13:59
2895,811622,406142,1,2024-04-27 17:42:37
2896,432699,152669,1,2024-06-28 23:18:25
2897,880267,297068,2,2024-04-21 20:00:05
2898,468296,574283,2,2023-08-19 11:53:53
2899,893358,87385,1,2024-03-03 11:59:47
2900,959636,861504,1,2023-10-09 19:02:57
2901,518701,50582,1,2024-06-16 06:01:28
2902,178732,357577,3,2023-09-05 20:34:51
2903,778738,58058,1,2024-04-11 01:17:39
2904,923844,990390,1,2023-11-29 19:20:40
2905,711944,609536,1,2024-01-25 16:18:26
2906,992856,595007,3,2023-11-07 03:15:51
2907,610857,263834,3,2023-08-12 18:57:53
2908,911314,533311,1,2023-12-01 12:01:10
2909,530083,608994,3,2024-06-07 09:43:46
2910,720627,191958,4,2024-04-26 13:48:49
2911,830858,60807,4,2024-02-26 12:35:38
2912,796006,496682,3,2024-06-02 21:48:42
2913,732366,542921,4,2023-07-28 06:20:32
2914,803718,486663,2,2024-02-20 14:50:20
2915,736645,376490,3,2024-05-13 12:36:27
2916,491363,575750,1,2024-06-03 10:52:23
2917,941949,457245,5,2024-04-24 23:09:34
2918,362318,681967,3,2024-01-01 13:10:23
2919,629692,553275,3,2024-07-14 06:21:19
2920,5496,25773,1,2024-03-13 04:36:06
2921,281217,280883,3,2023-09-21 03:36:33
2922,815548,393096,4,2023-11-22 15:27:12
2923,298269,170372,5,2023-09-09 18:36:32
2924,404219,991322,4,2024-03-17 22:52:20
2925,525390,221528,3,2024-04-04 23:36:41
2926,102701,568106,4,2024-01-18 11:39:49
2927,464259,126078,5,2024-07-19 23:10:54
2928,76881,57703,4,2024-02-27 13:26:15
2929,128552,864997,5,2023-09-19 04:14:03
2930,674088,474328,3,2024-07-20 17:57:59
2931,692079,353873,4,2024-04-18 22:52:46
2932,361380,289814,1,2024-03-01 02:25:33
2933,433409,258007,5,2024-07-03 22:48:18
2934,671999,958583,4,2023-08-12 01:03:01
2935,339047,737932,1,2024-01-15 04:59:31
2936,160166,417241,5,2023-09-25 09:33:24
2937,857569,167173,1,2023-07-23 22:49:11
2938,918695,860935,5,2024-05-16 18:08:29
2939,163316,699862,3,2024-07-19 04:20:51
2940,352955,910672,3,2024-05-14 20:55:44
2941,964780,365186,3,2024-06-15 02:58:09
2942,925047,803558,5,2024-02-03 15:24:22
2943,836441,876255,2,2024-01-29 16:54:21
2944,831955,851807,4,2023-08-17 22:23:53
2945,287158,929107,2,2024-07-21 23:18:17
2946,385969,565584,1,2023-08-18 01:26:33
2947,789625,42741,1,2024-01-16 17:30:46
2948,662427,162948,2,2023-11-15 07:16:27
2949,462800,684252,4,2023-10-16 02:11:38
2950,698,472138,4,2023-09-30 10:29:09
2951,610300,557383,3,2024-06-07 17:07:29
2952,1670,625305,2,2023-09-08 04:51:15
2953,711356,875497,2,2023-10-21 09:15:53
2954,442160,939080,2,2024-06-15 01:20:53
2955,865517,792576,5,2023-08-30 12:32:52
2956,303296,732398,4,2024-06-21 10:57:20
2957,374530,323433,3,2023-10-19 14:03:47
2958,670145,597830,1,2023-08-19 02:56:34
2959,830350,332362,2,2023-09-07 11:04:47
2960,696520,83790,5,2024-03-20 02:46:50
2961,782495,798658,4,2024-01-05 14:05:28
2962,305388,678416,5,2024-03-08 03:45:19
2963,820528,258440,1,2023-08-26 22:32:14
2964,569405,427763,3,2023-07-28 06:46:53
2965,949096,206246,1,2024-06-02 07:04:53
2966,256503,57523,2,2023-11-12 02:34:08
2967,327347,651241,3,2024-05-22 04:45:53
2968,373484,19329,5,2023-11-07 15:58:35
2969,445237,701754,2,2024-01-26 08:31:14
2970,915949,187247,2,2024-02-20 15:04:17
2971,976273,353858,2,2024-04-16 06:41:50
2972,107257,46921,1,2024-07-12 10:28:05
2973,410753,606272,5,2023-09-28 03:58:27
2974,452955,562959,5,2023-09-29 09:30:22
2975,95011,737519,5,2023-11-11 06:18:03
2976,833081,899301,1,2024-04-18 23:35:32
2977,409578,229902,3,2024-02-13 23:47:20
2978,142266,540858,1,2023-10-01 06:16:00
2979,695675,567240,4,2024-05-31 13:15:27
2980,834398,737763,2,2024-06-08 16:35:46
2981,630563,380657,4,2023-08-14 21:04:01
2982,426522,174933,5,2024-05-01 21:55:23
2983,44850,876528,2,2024-05-22 00:33:02
2984,206277,214651,2,2023-09-14 17:24:03
2985,201839,850466,2,2023-08-06 18:20:10
2986,798634,392135,3,2023-09-05 13:12:19
2987,668067,11687,2,2023-09-27 06:00:48
2988,695820,566156,4,2024-04-18 17:27:18
2989,394384,942292,3,2023-10-30 06:28:19
2990,916315,722942,4,2023-08-22 09:57:14
2991,139805,991268,1,2023-12-07 23:41:43
2992,470311,736109,3,2024-06-12 12:05:31
2993,468404,69843,5,2024-06-14 02:49:32
2994,670930,300559,1,2023-07-28 15:49:05
2995,892624,840427,3,2023-10-25 23:16:39
2996,984762,281498,2,2023-11-25 22:32:32
2997,565525,918821,4,2023-12-04 02:37:35
2998,252723,279427,5,2023-11-07 19:04:11
2999,269901,92648,3,2024-03-26 15:19:20
3000,712333,355807,4,2024-01-01 20:29:46
3001,133700,521029,1,2024-06-13 21:59:35
3002,274264,142244,4,2023-08-04 04:46:17
3003,803313,120466,5,2024-01-22 07:34:46
3004,716609,8697,4,2024-05-20 04:49:36
3005,945280,151723,5,2023-08-06 16:53:51
3006,403228,872900,3,2024-07-15 19:52:37
3007,441936,76274,5,2024-07-03 21:24:03
3008,716903,752295,3,2023-08-11 11:30:50
3009,681132,47443,3,2024-06-22 14:12:24
3010,16224,827307,1,2024-05-16 08:17:17
3011,298470,386327,1,2023-08-05 05:50:32
3012,928489,649691,3,2023-11-18 06:06:30
3013,341916,209340,5,2024-07-04 01:39:46
3014,192826,636767,4,2023-11-26 10:40:31
3015,266629,530881,3,2024-04-19 08:26:20
3016,34736,708019,4,2023-08-06 00:31:56
3017,9650,625789,4,2023-11-08 12:09:27
3018,452941,718934,1,2023-09-08 22:32:10
3019,96775,213147,2,2024-06-20 20:00:44
3020,984493,780196,2,2023-10-19 18:34:42
3021,631015,248645,4,2023-11-12 11:39:48
3022,448100,797070,1,2023-12-17 01:45:34
3023,436623,763334,5,2024-07-13 08:45:29
3024,262311,810358,4,2024-05-06 21:59:11
3025,83256,486495,1,2023-10-10 16:11:57
3026,75821,719008,4,2024-02-25 02:23:30
3027,239129,970047,4,2024-07-14 00:10:53
3028,488645,65997,5,2024-01-13 12:41:36
3029,989160,82419,1,2024-04-22 22:05:12
3030,625780,769867,2,2023-11-05 23:55:26
3031,46730,260446,1,2024-02-02 22:23:21
3032,775410,240550,4,2024-02-24 04:40:48
3033,816292,58543,5,2024-06-12 07:47:34
3034,819125,623041,2,2024-05-25 17:35:28
3035,269421,69524,2,2024-02-27 17:50:21
3036,143300,218299,3,2024-01-25 16:02:10
3037,24140,411179,4,2023-10-07 04:22:38
3038,815989,934479,3,2024-05-05 10:01:00
3039,537222,249715,1,2024-01-26 23:26:31
3040,937982,801799,3,2023-09-26 23:48:40
3041,702598,130732,3,2024-01-01 16:46:52
3042,456483,811971,5,2023-10-14 05:33:53
3043,268965,184587,1,2024-01-17 22:50:18
3044,496472,593638,2,2023-11-14 20:49:28
3045,108711,113882,3,2024-03-15 09:23:56
3046,632067,929652,4,2023-09-10 16:35:56
3047,604289,366439,2,2023-11-02 06:53:03
3048,254556,21234,5,2023-11-17 19:37:01
3049,354244,962992,2,2023-09-13 11:31:44
3050,817033,356875,5,2024-04-15 10:25:35
3051,847031,51930,3,2023-09-27 13:58:21
3052,353445,28303,3,2023-10-01 10:22:04
3053,105413,240128,1,2024-06-12 19:29:11
3054,922831,194892,2,2024-03-13 20:40:36
3055,725582,159004,3,2024-03-31 12:25:27
3056,845574,817565,5,2024-04-14 19:51:34
3057,550688,158552,1,2024-01-26 14:36:43
3058,130279,269996,1,2023-10-25 21:22:52
3059,415112,270546,5,2024-02-27 18:43:38
3060,813073,56549,4,2023-09-03 04:38:13
3061,71320,509830,2,2024-03-02 14:20:28
3062,54765,807350,3,2024-03-02 19:29:43
3063,201118,826003,4,2024-07-14 18:42:59
3064,874312,427658,3,2024-06-09 17:11:32
3065,293812,634701,3,2023-11-17 23:11:02
3066,548776,344959,1,2024-07-04 14:14:23
3067,873700,254401,2,2023-10-14 01:17:01
3068,423434,845968,5,2024-02-06 18:38:50
3069,727768,765469,1,2024-02-07 10:55:42
3070,338453,803333,1,2023-08-11 05:57:17
3071,541140,105432,4,2024-05-21 17:17:12
3072,605498,231030,4,2023-09-16 23:38:27
3073,413133,677867,1,2024-05-01 18:15:52
3074,448619,972602,3,2024-04-30 08:11:58
3075,923402,840697,5,2023-11-01 23:11:26
3076,400565,755854,4,2023-09-13 16:07:24
3077,822592,383683,1,2024-01-29 21:12:39
3078,935764,948522,5,2024-01-25 02:03:39
3079,169226,408901,1,2023-10-13 19:32:46
3080,958925,411902,3,2023-10-22 23:48:19
3081,843010,120175,3,2023-09-14 07:16:36
3082,508330,295142,5,2023-12-17 15:44:50
3083,295095,910982,2,2024-01-20 02:19:29
3084,597840,677771,5,2024-01-01 14:33:47
3085,885865,536638,2,2023-08-12 18:41:53
3086,566186,923607,3,2023-10-20 17:33:30
3087,169046,373076,4,2023-08-14 18:30:00
3088,142563,593929,3,2024-03-08 10:59:54
3089,445116,839321,1,2024-02-16 11:01:24
3090,344156,314391,4,2024-06-19 14:16:20
3091,137803,960166,3,2023-09-07 02:28:32
3092,791647,998220,2,2024-05-15 23:30:58
3093,138293,146666,2,2023-08-18 02:48:06
3094,890380,556292,2,2023-08-12 06:57:27
3095,3514,234248,2,2023-08-12 22:39:35
3096,634475,642188,2,2023-08-07 12:34:50
3097,949554,826640,3,2023-11-03 04:48:42
3098,883724,595083,4,2024-01-09 13:50:44
3099,763458,620103,1,2023-10-15 16:55:24
3100,443038,23841,2,2024-04-15 13:19:39
3101,332861,538275,5,2024-06-27 12:17:19
3102,802310,55273,2,2024-06-07 12:28:18
3103,531149,42353,4,2023-07-24 23:02:52
3104,151238,390082,4,2024-06-16 06:13:52
3105,489467,800356,4,2023-07-23 14:32:09
3106,918900,149462,3,2023-08-24 13:06:56
3107,555835,151956,2,2023-08-14 08:14:43
3108,481290,22122,5,2023-12-10 20:22:21
3109,313919,947921,4,2024-04-20 02:39:54
3110,220945,807513,4,2023-11-15 08:56:55
3111,971069,297547,4,2023-07-26 06:24:09
3112,457531,912095,2,2024-07-13 16:00:45
3113,937111,608440,1,2024-06-23 08:27:58
3114,43527,535114,3,2023-09-12 04:59:45
3115,934038,982773,2,2024-01-13 07:43:39
3116,290185,566974,2,2023-10-30 17:00:39
3117,639456,974076,1,2023-10-30 12:05:20
3118,153129,2788,5,2024-05-04 05:51:31
3119,221667,770925,4,2023-12-01 12:37:36
3120,321409,348152,2,2024-03-08 11:31:33
3121,726029,54241,3,2023-12-10 05:42:04
3122,331509,430679,1,2023-08-07 08:31:42
3123,857981,469798,3,2024-06-10 12:33:26
3124,652764,799648,1,2023-11-27 21:37:22
3125,39569,909619,4,2023-10-13 12:35:31
3126,772638,314201,1,2024-02-05 20:20:50
3127,74806,608871,3,2023-12-11 18:02:26
3128,493344,34283,3,2023-08-11 00:44:50
3129,157680,756369,3,2024-07-14 18:48:06
3130,50020,498719,3,2024-02-17 05:42:14
3131,923823,882565,1,2024-01-07 08:34:58
3132,491484,597434,3,2023-12-23 20:28:35
3133,330502,574876,1,2024-06-25 21:50:38
3134,511490,774908,3,2024-07-14 02:29:25
3135,289121,610079,5,2023-10-06 18:39:23
3136,646807,727942,5,2024-03-07 00:30:37
3137,517693,46270,3,2024-02-25 10:07:21
3138,73377,545848,1,2023-12-11 11:09:20
3139,599480,689796,4,2024-01-26 13:55:15
3140,594327,222919,1,2024-03-20 09:09:37
3141,787677,465196,5,2024-02-17 21:13:43
3142,314832,440415,2,2024-05-08 03:15:26
3143,51096,640530,2,2023-08-18 19:06:27
3144,166232,635544,3,2023-12-09 05:05:05
3145,953339,105976,1,2023-08-19 23:24:09
3146,597978,628076,1,2024-05-12 07:11:59
3147,131216,687496,5,2024-07-02 17:23:45
3148,921012,700428,2,2023-12-17 14:24:27
3149,283568,54748,2,2024-06-06 05:01:10
3150,272802,629407,2,2023-09-30 04:29:18
3151,822650,923932,2,2023-08-19 09:28:31
3152,118478,667434,4,2023-12-11 08:56:54
3153,697432,607007,3,2023-11-26 04:12:00
3154,65257,634680,5,2024-01-09 21:46:09
3155,678348,845213,2,2024-03-17 05:21:13
3156,246085,498091,1,2023-09-28 05:59:26
3157,966707,841444,5,2024-04-27 14:25:40
3158,452659,830526,3,2024-04-19 07:03:04
3159,473983,699526,1,2024-01-14 18:38:58
3160,804330,860114,3,2023-10-21 09:34:16
3161,46927,117749,3,2023-10-20 17:51:34
3162,894501,237325,1,2024-05-29 14:15:37
3163,137978,75932,5,2023-12-05 09:41:58
3164,816925,120063,1,2023-12-12 15:51:22
3165,554431,777441,5,2023-11-29 01:32:55
3166,736139,738679,2,2024-01-03 15:59:51
3167,779846,837533,5,2023-11-20 08:56:23
3168,241702,585522,2,2023-08-12 08:56:12
3169,600366,79713,3,2024-04-20 11:59:16
3170,418356,717183,2,2024-01-05 05:20:40
3171,618022,917748,3,2024-07-09 10:03:30
3172,370669,406934,2,2023-08-05 13:15:54
3173,938128,978267,5,2023-07-24 08:27:24
3174,501210,266263,4,2024-01-16 21:55:27
3175,6714,538967,4,2024-04-26 11:06:03
3176,284816,183789,4,2024-05-09 14:43:49
3177,98838,344704,1,2023-08-06 14:29:07
3178,466615,899938,4,2023-11-06 17:35:23
3179,780665,716622,2,2024-06-19 10:28:59
3180,568800,799181,3,2023-08-25 01:20:23
3181,89838,134658,1,2024-05-17 13:39:04
3182,728977,423459,5,2023-12-15 22:05:07
3183,872753,707139,2,2024-07-07 00:19:40
3184,365516,705667,5,2024-05-07 11:43:18
3185,496750,3548,3,2023-09-11 15:40:54
3186,630465,781651,2,2023-10-06 16:36:38
3187,491947,243933,1,2023-10-16 10:13:14
3188,454438,237802,3,2023-09-08 23:33:47
3189,274693,311134,2,2023-12-09 05:57:23
3190,262481,448406,5,2024-01-24 23:07:06
3191,50111,751184,3,2023-09-12 13:41:35
3192,569279,988136,3,2023-12-22 22:12:03
3193,305470,965314,1,2024-02-27 04:03:51
3194,372807,960001,1,2024-02-22 02:14:52
3195,15174,735943,1,2023-12-03 16:41:26
3196,722517,892561,1,2023-12-11 09:07:58
3197,108898,121254,4,2024-04-08 05:51:31
3198,676993,729967,5,2024-01-12 16:29:42
3199,822313,238488,3,2024-06-13 03:36:45
3200,543639,139986,1,2024-02-12 00:53:06
3201,811525,104106,5,2023-12-13 12:13:38
3202,840296,863663,4,2024-03-07 14:48:39
3203,189762,231485,1,2023-07-27 16:20:50
3204,971326,221172,3,2024-03-19 12:16:44
3205,186789,93884,3,2024-07-17 08:33:36
3206,317298,949991,3,2024-05-14 03:36:59
3207,623204,516710,2,2024-07-11 20:27:12
3208,376185,316035,5,2024-02-17 19:55:15
3209,761459,828519,3,2024-01-28 20:01:43
3210,404504,613632,2,2023-11-09 15:02:56
3211,240878,237915,3,2024-06-24 12:26:59
3212,164327,189054,4,2023-09-06 09:01:13
3213,270795,919916,1,2024-07-20 11:20:34
3214,635130,468601,2,2024-04-28 09:23:28
3215,667291,514700,4,2024-03-25 17:52:46
3216,670212,790705,2,2024-03-08 05:14:38
3217,984606,730584,3,2023-10-10 16:57:53
3218,401183,210896,2,2024-02-13 04:02:43
